tweet,user,word count,wordl len,numCap,numHashtags,numOfTaging ,emojilists,mean word,num of !,num of ?,num of dots,num of commas,is RT,border,numbers,democrats,maga,crime,total,witch,hunt,military,democrat,collusion,southern,fbi,report,dems,economy,dollars,illegal,others,foxnews,biden,jill,joe,vice,ryan,dr,middle,class,tax,saw,conan,ellentube,nwatch,clip,thankssponsor,audience,gameofgames,splittinguptogether,andylassner,thekalenallen,official_twitch,played,kkwbeauty,pop,pst,kkwfragrance,sold,shop,lipstick,kkw,12pm,classic,palette,lip,liners,lipsticks,nude,striveforgreatness,lil,bro,homie,sir,brother,lol,crazy,g,tony,gaga,lady,joanne,monsters,training,cristiano,portugal,hi,para,mercurial,cr7,nikefootball,madrid,el,collection,hola,hala,e,match,photos,cr7underwear,football,yesterday,hello,en,que,de,oscars,meantweets,realdonaldtrump,iamguillermo,kimmel,thecousinsal,trump,real,old,gerrymandering,time,get,love,celebapprentice,reform,great,next,friend,arnoldsports,pumped,wait,see,take,thank,together,first,one,know,amp,every,day,world,like,fantastic,asasafterschool,back,thanks,terminator,snapchat,future,join,us,miss,want,proud,today,w,support,go,people,watch,work,let,best
['DOWNTON ABBEY SPOILER: Carson finds an oil of camphor stain on a drawing room divan.'],2,-0.14136296929367664,-0.2871258182652868,1.7258025724594217,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"['You Bet Your Fiancée is a game where couples bet on what their significant others will know, and I bet on who’s gonna break up afterward. ",3,0.9598989389320435,0.6730965490072541,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"['Terrible climate, centuries of oppression, and the gene for alcoholism. Or as I call it, “The luck of the Irish.”']",2,0.3592106253543779,0.2890076020982377,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,2.7221925612726015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['Some actors might be embarrassed to split their pants on TV. @NickKroll is not one of them ,8,0.05886646856554519,-0.19983287578596493,-0.4033854788968457,-0.5822668960650573,0.1947592556414665,[],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['#TheBachelorette Becca on her latest engagement &amp; breakup with Arie… #BachelorNation @TheBKoof @BacheloretteABC ,8,-0.34159240715289846,0.2715490136023733,0.732181481826497,2.0083668538948563,1.129426628851741,[],1.0637246940321206,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['It’s almost time! This is gonna be so much fun. December 12th on @NBC. #GameofGames ,3,-0.14136296929367664,-0.2871258182652868,0.022452131374407824,0.7130499789148995,0.1947592556414665,[],-0.6167788701742429,0.5298607938794877,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
['@jerreau @SianCotton85 Yup or we come to CO'],5,-0.842166001800953,-1.0029279465957264,-0.4033854788968457,-0.5822668960650573,1.129426628851741,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[""Almost that time people for @SRemorse_STARZ!! This one tonight is unbelievable! Let's go. #TheCalloways #StriveForGreatness""]",5,-0.14136296929367664,0.39375913307342403,1.0160732220073325,2.0083668538948563,0.1947592556414665,[],0.6435988029805296,2.6025804166211075,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"[""@mollymcnearney I seriously doubt there are kids who'd want to buy your hooker clothes.""]",8,-0.24147768822328755,-0.23475005277769367,-0.9711689592585171,-0.5822668960650573,0.1947592556414665,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"["".@LATimesSkelton, I always read your column. I'm happy we're finally on the same page about stopping fundraising during budget negotiations.""]",9,0.3592106253543779,0.6905551375031185,-0.26143960880642786,-0.5822668960650573,0.1947592556414665,[],0.22347291192893876,-0.5064990174913221,-0.26072083206298924,1.3968329111066324,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"[""Disappointed but must focus on next match. @Ibnattya how UR team handle this defeat? Do U think there's still chances 2 win la Liga?""]",7,0.7596695010728216,0.5508864295362034,-0.11949373871601,-0.5822668960650573,0.1947592556414665,[],-0.6167788701742429,-0.5064990174913221,6.5026466001754395,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"['I am so proud of my training partner from my first days in Munich, @SchuhbeckAlfons, expanding his business empire, now w/ Schuhbeck Müsli! ",9,0.6595547821432107,0.6730965490072541,-0.26143960880642786,-0.5822668960650573,0.1947592556414665,[],-0.1966529791226521,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,2.7221925612726015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
['Shades 1-8. Learn more about the new @kkwbeauty Creme Lipsticks &amp; Lip Liners on  Launching in 1 week on 6/8 at 12PM 💋 ,4,0.6595547821432107,0.39375913307342403,0.16439800146482567,-0.5822668960650573,0.1947592556414665,[u'\U0001f48b'],-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Parabéns aos dois. Deixaram todos os portugueses orgulhosos neste dia.'],7,-0.6419365639417313,-0.5140874687115238,-0.8292230891680993,-0.5822668960650573,-0.7399081175688079,[],0.22347291192893876,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['The Mega Millions drawing is going to make someone an instant Republican.'],2,-0.4417071260825094,-0.479170291719795,-0.5453313489872635,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
['“I’ve got news for Governor Romney and Congressman Ryan: America and Americans are neither dependent nor are we in decline.”—VP Biden'],1,0.45932534428398886,0.7080137259989828,0.3063438715552435,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"[""💋❤️miss you Asia and Koji at home I'm here with fozzi we love you ""]",6,-0.14136296929367664,-0.479170291719795,-0.6872772190776814,-0.5822668960650573,-0.7399081175688079,"[u'\U0001f48b', u'\u2764']",-0.6167788701742429,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
['😉❤️ ,7,-1.5429690343082294,-1.5965199554551153,-1.113114829348935,-0.5822668960650573,-0.7399081175688079,"[u'\U0001f609', u'\u2764']",2.744228258238484,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['Build your products in the United States and there are NO TARIFFS!'],0,-0.4417071260825094,-0.6013804111908456,0.5902356117360791,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['LAUNCH ALERT &amp; 1 YEAR ANNIVERSARY SALE: The Limited Edition KIMOJI x LUMEE CRY FACE case is NOW available in limited quantities exclusively on  other items sitewide will be 40% off) ,4,1.460472533580098,1.4587330313211513,6.551962155533628,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"[""Thank you #Nammos Mykonos for the dessert gesture. To dang on bad I can't eat it! Grrrrrrrrrr!! Smh.… ""]",5,0.25909590642476704,0.06204595165200078,-0.11949373871601,0.7130499789148995,-0.7399081175688079,[],-0.6167788701742429,2.6025804166211075,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['Perfect Illusion leads right into this...a story and look into my life\n#MillionReasonsVideo \nWATCH IT HERE---&gt;: ,6,-0.14136296929367664,0.254090425106509,1.1580190920977504,0.7130499789148995,-0.7399081175688079,[],0.22347291192893876,-0.5064990174913221,-0.26072083206298924,1.3968329111066324,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"[""Physically-speaking, I'm like a young Arnold Schwarzenegger. I mean really young, like five or six.""]",2,-0.14136296929367664,-0.025246990827321122,-0.4033854788968457,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,1.642600154168848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Good luck at the crossfit Games!  #Compexathletes #pexing #StriveForGreatness @mikemancias1… ,5,-0.6419365639417313,-0.1299985218025074,-0.26143960880642786,3.303683728874813,0.1947592556414665,[],1.0637246940321206,0.5298607938794877,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"['.@TheNotoriousMMA joined us to explain how he\'s going to ""dismantle"" @FloydMayweather.  #MayweatherMcGregor']",2,-0.4417071260825094,0.1318803056354583,0.3063438715552435,0.7130499789148995,1.129426628851741,[],1.0637246940321206,-0.5064990174913221,-0.26072083206298924,0.6590759388473115,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"['Help me #terminategerrymandering, and I’ll fly one of you to visit me on the Terminator set in Budapest. The deadline to enter is Monday. Do it now! Click here:  ",9,1.2602430957208761,1.0746440844121348,0.022452131374407824,0.7130499789148995,-0.7399081175688079,[],-0.6167788701742429,0.5298607938794877,-0.26072083206298924,0.6590759388473115,0.5630077470650945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
['Today ,4,-1.5429690343082294,-1.6838128979344373,-0.9711689592585171,-0.5822668960650573,-0.7399081175688079,[],0.6435988029805296,-0.5064990174913221,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[""My people let's go!!!!! Season Finale and u won't wanna miss it! Marathon begins at 6:15P/Finale 9P… ""]",5,0.1589811874951561,0.0445873631561364,-0.11949373871601,-0.5822668960650573,-0.7399081175688079,[],-0.1966529791226521,5.711659850733537,-0.26072083206298924,-0.8164380056713303,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
['We will be forced to close the Southern Border entirely if the Obstructionist Democrats do not give us the money to finish the Wall &amp; also change the ridiculous immigration laws that our Country is saddled with. Hard to believe there was a Congress &amp; President who would approve!'],0,3.2625374743130946,3.256967646395182,0.3063438715552435,-0.5822668960650573,-0.7399081175688079,[],-0.6167788701742429,0.5298607938794877,-0.26072083206298924,-0.07868103341200933,-0.5165846600386591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
